6572,Castro S.,Castro Santiago,A,Pc,22,8,22,7,Bologna,109,109,destro,Argentina,18/09/2004 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/CASTRO-S.png?v=237,0,6.29,7.0
6643,Dallinga,Dallinga Thijs,A,Pc,12,22,12,21,Bologna,25,22,destro,Olanda,03/08/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DALLINGA.png?v=237,0,6.04,6.46
3,Radunovic,Radunovic Boris,P,Por,1,1,1,1,Cagliari,1,1,destro,Serbia,26/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/RADUNOVIC.png?v=237,1,0.0,0.0
574,Scuffet,Scuffet Simone,P,Por,3,7,3,7,Napoli,1,1,destro,Italia,31/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SCUFFET.png?v=237,0,5.85,4.08
6650,Sherri,Sherri Alan,P,Por,4,1,4,1,Cagliari,1,1,destro,Albania,15/12/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/SHERRI.png?v=237,0,5.83,4.33
393,Luperto,Luperto Sebastiano,D,Dc,10,8,10,8,Cagliari,17,17,sinistro,Italia,06/09/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUPERTO.png?v=237,0,5.91,6.09
4210,Mina,Mina Yerry,D,Dc,6,8,6,8,Cagliari,18,18,destro,Colombia,23/09/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MINA.png?v=237,0,5.95,5.79
5701,Obert,Obert Adam,D,Dc,9,2,9,2,Cagliari,15,18,sinistro,Slovacchia,23/08/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/OBERT.png?v=237,0,6.04,6.29
6464,Wieteska,Wieteska Mateusz,D,Dc,2,3,2,3,Cagliari,4,4,destro,Polonia,11/02/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/WIETESKA.png?v=237,1,5.6,5.5
6438,Hatzidiakos,Hatzidiakos Pantelis,D,Dd;Dc,2,3,2,3,Cagliari,4,4,destro,Grecia;Olanda,18/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/HATZIDIAKOS.png?v=237,1,0.0,0.0
6636,Veroli,Veroli Davide,D,Ds;Dc,1,1,1,1,Cagliari,1,1,sinistro,Italia,29/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VEROLI.png?v=237,1,0.0,0.0
4461,Zappa,Zappa Gabriele,D,B;Dd;E,7,6,7,7,Cagliari,14,19,destro,Italia,22/12/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZAPPA.png?v=237,0,5.67,5.87
5406,Di Pardo,Di Pardo Alessandro,D,Dd;E,4,4,4,4,Cagliari,4,4,destro,Italia,18/07/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DI-PARDO.png?v=237,1,0.0,0.0
4421,Augello,Augello Tommaso,D,Ds;E,8,5,8,5,Cagliari,16,16,sinistro,Italia,30/08/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AUGELLO.png?v=237,0,5.86,5.95
6231,Azzi,Azzi Paulo,D,Dd;Ds;E,2,4,2,5,Cagliari,5,5,destro,Brasile;Italia,15/07/1994 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AZZI.png?v=237,1,6.0,5.83
4433,Zortea,Zortea Nadir,D,Dd;Ds;E,17,7,17,8,Cagliari,64,74,destro,Italia,19/06/1999 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ZORTEA.png?v=237,0,6.0,6.7
1987,Jankto,Jankto Jacub,C,E;C,1,3,1,4,Cagliari,6,7,sinistro,Repubblica Ceca,19/01/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/JANKTO.png?v=237,0,0.0,0.0
6640,Felici,Felici Mattia,C,E;W,11,5,10,6,Cagliari,26,26,destro,Italia,17/04/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/FELICI.png?v=237,0,6.0,6.23
4870,Adopo,Adopo Michel Ndary,C,M;C,6,2,6,2,Cagliari,14,17,destro,Francia;Costa d''Avorio,19/07/2000 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/ADOPO.png?v=237,0,5.82,5.78
1871,Deiola,Deiola Alessandro,C,M;C,5,4,5,5,Cagliari,11,14,destro,Italia,01/08/1995 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DEIOLA.png?v=237,0,5.87,5.83
6232,Makoumbou,Makoumbou Antoine,C,M;C,5,4,5,5,Cagliari,12,15,destro,Congo;Francia,18/07/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MAKOUMBOU.png?v=237,0,5.64,5.64
4965,Marin,Marin Razvan,C,M;C,14,6,14,6,Cagliari,22,27,destro,Romania,23/05/1996 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MARIN.png?v=237,0,6.06,6.56
6424,Prati,Prati Matteo,C,M;C,2,4,1,5,Cagliari,5,7,destro,Italia,28/12/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PRATI.png?v=237,0,5.75,5.62
440,Viola,Viola Nicolas,C,C;T,9,6,9,6,Cagliari,13,10,sinistro,Italia,12/10/1989 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VIOLA.png?v=237,0,5.84,6.06
5297,Luvumbo,Luvumbo Zito,A,A,8,12,8,12,Cagliari,10,10,sinistro,Angola,09/03/2002 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LUVUMBO.png?v=237,0,5.88,6.06
1939,Lapadula,Lapadula Gianluca,A,Pc,3,9,3,8,Cagliari,5,5,sinistro,Italia;Perù,07/02/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/LAPADULA.png?v=237,1,5.75,5.7
6598,Mutandwa,Mutandwa Kingstone,A,Pc,2,1,2,1,Cagliari,5,5,destro,Zambia,05/01/2003 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/MUTANDWA.png?v=237,0,6.0,6.0
247,Pavoletti,Pavoletti Leonardo,A,Pc,6,3,6,3,Cagliari,7,7,destro,Italia,26/11/1988 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PAVOLETTI.png?v=237,0,5.81,6.06
4359,Piccoli,Piccoli Roberto,A,Pc,18,13,18,12,Cagliari,54,51,destro,Italia,27/01/2001 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/PICCOLI.png?v=237,0,5.98,6.70
761,Audero,Audero Emil,P,Por,2,9,2,9,Como,1,1,destro,Italia;Indonesia,18/01/1997 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/AUDERO.png?v=237,1,6.0,3.75
387,Reina,Reina Pepe,P,Por,8,2,8,2,Como,1,1,destro,Spagna,31/08/1982 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/REINA.png?v=237,0,6.0,4.8
2809,Vigorito,Vigorito Mauro,P,Por,1,1,1,1,Como,1,1,destro,Italia,22/05/1990 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/VIGORITO.png?v=237,0,0.0,0.0
6230,Dossena,Dossena Alberto,D,Dc,6,8,6,8,Como,13,13,destro,Italia,13/10/1998 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/DOSSENA.png?v=237,0,5.79,5.84
418,Goldaniga,Goldaniga Edoardo,D,Dc,3,3,3,3,Como,11,11,ambidestro,Italia,02/11/1993 00:00:00,https://content.fantacalcio.it/web/campioncini/card2021/GOLDANIGA.png?v=237,0,5.69,5.47
